,playlist_name,playlist_id,name,album_name,artist,id,popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,y
4468,"Happy Songs ☺ (80s, 90s, 2000s, 2010s & 2020s)  ☺  Best Happy Hits & Oldies Songs",4AnAUkQNrLKlJCInZGSXRO,Foundations,Made of Bricks,Kate Nash,3PY6DWrkuIt6LZgFesrIkJ,51,True,0.565,0.912,0,-4.036,1,0.056,0.0982,0.0,0.0839,0.881,84.49,245133,4,1
4469,Surf Music Chill Happy Songs :),2TZTHN5PEkHR3noId355PD,I Will Learn Someday,I Will Learn Someday,Du Braga,7vj4SSAk02tvUa0LprQZZ6,27,False,0.509,0.292,0,-10.441,1,0.03,0.4,2.29e-06,0.119,0.441,176.17,206532,4,1
4470,Wake Up Happy,37i9dQZF1DX0UrRvztWcAU,The Tide Is High - Radio Mix,Feels So Good,Atomic Kitten,1QhSB9L9M5eZQhW4RNOhXK,67,False,0.783,0.649,7,-4.127,1,0.0322,0.0209,0.00482,0.067,0.665,103.997,206093,4,1
4471,HAPPY SONGS CLEAN,3bz3tsFgmaDQ7Cy9S5xYFr,Toothbrush,DNCE,DNCE,7ciLq0Cip0yxiz6KANrOUq,69,False,0.556,0.785,7,-5.842,1,0.133,0.122,0.0,0.468,0.825,104.978,231813,4,1
4472,Songs for Dancing Kids,5PnXe4OxHNiQC6ISwuykzZ,Come Together Now,The LEGO Movie 2: The Second Part (Original Motion Picture Soundtrack),Matt and Kim,7EiEh5EQ0gGe6gJYDOd00p,45,False,0.703,0.677,7,-6.98,1,0.0333,0.0856,4.87e-05,0.137,0.788,98.003,133265,4,1
4473,happy songs 🌻💛✨,7dIkcjjWjQvifEpu4UE80K,South On Ya,South On Ya,Luke Combs,0cvmA0xg8FkzKvBnO8987X,73,False,0.586,0.931,7,-4.096,1,0.0453,0.017,0.0,0.0498,0.472,134.051,171865,4,1
4474,"Happy Songs ☺ (80s, 90s, 2000s, 2010s & 2020s)  ☺  Best Happy Hits & Oldies Songs",4AnAUkQNrLKlJCInZGSXRO,Song Away,Song Away,Hockey,0mIPUewslxddIZHnWuPnMD,26,False,0.639,0.72,6,-4.253,1,0.0284,0.0276,0.0,0.113,0.921,131.797,198320,4,1
4475,HAPPY SONGS THAT MAKE YOU FORGET YOU HATE YOUR JOB,6kTimgeEnsD7JsEQlvCBoS,Was It Something I Said,Was It Something I Said,MyKey,65j65yDSE06CNKAPjsHoJt,64,False,0.587,0.724,6,-6.775,1,0.0321,0.618,0.000166,0.157,0.837,106.994,220588,4,1
4476,happy songs for baby,7B4LXW1vpzO573VgQmk7bg,How Far I'll Go,Moana (Original Motion Picture Soundtrack),Auli'i Cravalho,0DezxyjOvDGJFK0f4mQBIQ,0,False,0.579,0.305,4,-11.008,1,0.0491,0.597,0.0,0.165,0.132,83.591,163387,4,1
4477,Happy Christmas Songs,4OOu4l5bwssuoNJluZt1z8,Last Christmas - Remastered,Twenty Five,Wham!,6wn2nmFn3wDuiMldRiuRuL,79,False,0.757,0.618,11,-7.964,0,0.0282,0.262,0.0,0.221,0.861,106.856,267160,4,1
4478,Happy Songs | Wit & Delight,7kPEnbzzu3DvjeeY9KhSeO,Shiny Happy People,Out Of Time (25th Anniversary Edition),R.E.M.,1v2zyAJrChw5JnfafSkwkJ,73,False,0.452,0.909,9,-3.977,1,0.0366,0.0313,0.0603,0.23,0.805,124.623,225787,4,1
4479,Happy Rock Songs,2BumzROvyilNPyczjghkba,Walk Of Life,Brothers In Arms,Dire Straits,3Ud6fFep5ZlXzRWw6Sm8no,14,False,0.462,0.918,4,-8.507,1,0.0959,0.405,0.00033,0.126,0.802,172.427,249960,4,1
4480,Happy Christmas Songs,4OOu4l5bwssuoNJluZt1z8,Have Yourself A Merry Little Christmas,Have Yourself A Merry Little Christmas,Raymond Revel,0Oxh6DPVSiABVB3g2puCz5,46,False,0.682,0.242,0,-8.672,1,0.0378,0.721,0.0,0.0904,0.751,114.636,173200,4,1
4481,Happy Songs 2021 - Good Vibes and Upbeat Music for a Good Mood 😊,7s09coXLGbofhNrwSusr4G,As Long As You're Mine,As Long As You're Mine,Kendra Erika,3NJMGElw8Ccma1rvMCuAer,34,False,0.616,0.855,5,-4.731,1,0.0339,0.0164,9.25e-05,0.0434,0.473,128.046,213962,4,1
4482,Happy Songs 2021 - Good Vibes and Upbeat Music for a Good Mood 😊,7s09coXLGbofhNrwSusr4G,I Just Wanna Shine,All the Feels,Fitz and The Tantrums,4GZ3YCkuH0VvTluVLwUp4g,65,False,0.705,0.918,6,-2.77,0,0.0684,0.04,9.3e-05,0.0803,0.546,92.511,207925,4,1
4483,Happy Songs,1h90L3LP8kAJ7KGjCV2Xfd,Dear Future Husband,Title (Deluxe),Meghan Trainor,3cU2wBxuV6nFiuf6PJZNlC,75,False,0.655,0.782,1,-4.789,1,0.185,0.375,0.0,0.317,0.832,79.427,184227,4,1
4484,Wake Up Happy,37i9dQZF1DX0UrRvztWcAU,Best of Me,Best of Me,Blake Rose,022KUgS0Q5c3MTePafMLai,53,False,0.476,0.776,7,-6.95,1,0.173,0.00155,0.0,0.464,0.247,139.969,213123,4,1
4485,HAPPY SONGS CLEAN,3bz3tsFgmaDQ7Cy9S5xYFr,I Don't Want to Wait,This Fire,Paula Cole,5MDQNJ7SZTytJwCbWKqJDL,61,False,0.41,0.468,11,-8.177,1,0.0553,0.298,1.19e-05,0.0426,0.475,177.508,320027,4,1
4486,Surf Music Chill Happy Songs :),2TZTHN5PEkHR3noId355PD,Day By Day,Cabin By The Sea,Dirty Heads,3haYiNkifK0UFZqYpvP94k,0,False,0.785,0.555,9,-6.804,1,0.0406,0.44,1.35e-06,0.165,0.409,90.002,214905,4,1
4487,happy music🤪,0dWheZd3cdhezPTHles6Ms,Devil Town,Cavetown,Cavetown,0vf2eBw2inhl8y61cYQMv2,81,False,0.576,0.759,3,-8.165,1,0.0599,0.12,0.0,0.121,0.501,99.969,179955,4,1
4488,Bollywood Happy Songs,1tTXdi6Bp04Pgmam9bSN7W,Chor Bazari,Love Aaj Kal (Original Motion Picture Soundtrack),Neeraj Shridhar,0SxjmKamCaXEBwuQdiMxor,43,False,0.824,0.757,11,-5.047,1,0.0744,0.368,0.000108,0.146,0.97,100.029,257440,4,1
4489,"Happy Songs ☺ (80s, 90s, 2000s, 2010s & 2020s)  ☺  Best Happy Hits & Oldies Songs",4AnAUkQNrLKlJCInZGSXRO,Karma Chameleon,The Best Of Culture Club,Culture Club,4NH4xiPQ7TqNGqj6pZV4ki,67,False,0.668,0.473,10,-15.402,1,0.0336,0.231,0.0,0.115,0.962,91.976,242200,4,1
4490,HAPPY SONGS CLEAN,3bz3tsFgmaDQ7Cy9S5xYFr,Addicted,This Is Me,Stevie Hoang,4bIUVo06nIk2EkDIdVNwZp,51,False,0.798,0.737,1,-4.701,1,0.0323,0.216,0.0,0.0717,0.51,117.948,257000,4,1
4491,Happy Country Songs,7J4e49SxlE8KhqqXHQIAgK,T-Shirt,Tangled Up,Thomas Rhett,1zWZvrk13cL8Sl3VLeG57F,63,False,0.634,0.862,2,-5.337,1,0.0376,0.0287,0.0,0.0217,0.767,95.989,227693,4,1
4492,🌼 Happy Songs // Positive Vibes,5XcdFPX9Q70Fg9cMrhTYGD,ME! (feat. Brendon Urie of Panic! At The Disco),ME!,Taylor Swift,4Sib57MmYGJzSvkW84jTwh,0,False,0.614,0.839,0,-4.143,1,0.0702,0.0291,0.0,0.112,0.657,182.123,193040,4,1
4493,"Happy Songs ☺ (80s, 90s, 2000s, 2010s & 2020s)  ☺  Best Happy Hits & Oldies Songs",4AnAUkQNrLKlJCInZGSXRO,Viva La Vida,Viva La Vida or Death and All His Friends,Coldplay,1mea3bSkSGXuIRvnydlB5b,81,False,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373,4,1
4494,Happy Weekend,37i9dQZF1DWTwbZHrJRIgD,Befikra,Befikra,Meet Bros.,06wTXKpDMrSp5OfB7MErpx,54,False,0.6,0.979,10,-3.513,1,0.243,0.138,0.0,0.1,0.453,137.06,351579,4,1
4495,happy songs 🌻💛✨,7dIkcjjWjQvifEpu4UE80K,Give Me Back My Hometown,The Outsiders,Eric Church,3MykNWa65IP2VN1Qa6B9yK,58,False,0.621,0.676,1,-7.808,1,0.0303,0.506,0.0675,0.0825,0.482,104.008,252493,4,1
4496,happy songs 🌻💛✨,7dIkcjjWjQvifEpu4UE80K,Dear Today,What You See Is What You Get,Luke Combs,7j3aRaky6Xr1fpuqmB3s4w,0,False,0.492,0.212,1,-10.662,1,0.036,0.603,1.38e-06,0.109,0.372,153.015,219733,4,1
4497,HAPPY SONGS THAT MAKE YOU FORGET YOU HATE YOUR JOB,6kTimgeEnsD7JsEQlvCBoS,Easy Life,Easy Life,Leisureville,6mkokpltZH5LNwNlEOUuC6,17,False,0.62,0.605,4,-7.375,1,0.0445,0.208,3.52e-05,0.339,0.274,129.954,200587,4,1
4498,HAPPY SONGS CLEAN,3bz3tsFgmaDQ7Cy9S5xYFr,Price Tag,Who You Are (Platinum Edition),Jessie J,5mvKuE9Lf9ARVXVXA32kK9,63,False,0.638,0.831,5,-3.944,1,0.182,0.0281,3.06e-06,0.277,0.685,175.038,223053,4,1
4499,Surf Music Chill Happy Songs :),2TZTHN5PEkHR3noId355PD,Lay Me Down,Any Port in a Storm (Special Edition),Dirty Heads,4L0nc0tHfDjr3HlAm1EFeu,62,True,0.668,0.78,7,-6.481,1,0.0901,0.0487,0.0,0.107,0.739,170.032,215147,4,1
4500,happy songs 🌻💛✨,7dIkcjjWjQvifEpu4UE80K,I'll Be The One,I'll Be The One,Noah Schnacky,4g02Ty2n2yAEiRidGVNgmG,0,False,0.663,0.675,11,-5.702,1,0.0287,0.272,0.0,0.151,0.819,126.98,201995,4,1
4501,happy songs 🌻💛✨,7dIkcjjWjQvifEpu4UE80K,Blessed,Center Point Road,Thomas Rhett,3hhSnbFhuGnXieFa1ql61R,61,False,0.536,0.496,7,-6.027,1,0.029,0.314,0.0,0.11,0.497,175.007,214173,3,1
4502,happy songs 🌻💛✨,7dIkcjjWjQvifEpu4UE80K,Outlaw (feat. Ben Burgess),Dangerous: The Double Album,Morgan Wallen,2NK6dtSujGIyilnEgbw8MX,65,False,0.505,0.63,7,-5.758,1,0.0274,0.572,0.0,0.121,0.247,85.036,229747,4,1
4503,Bollywood Happy Songs,1tTXdi6Bp04Pgmam9bSN7W,Dil To Bachcha Hai,Ishqiya,Rahat Fateh Ali Khan,3EFGRGsshk0NWidcXfhKvw,55,False,0.386,0.412,6,-7.358,0,0.0406,0.478,2e-05,0.0746,0.469,75.266,333984,5,1
4504,Happy 80s,37i9dQZF1DWYAcBZSAVhlf,Everlasting Love,Ten On One,Sandra,1mscYl0vNlVknI51wOWDG7,57,False,0.648,0.806,10,-11.078,1,0.032,0.154,0.029,0.163,0.473,120.024,227160,4,1
4505,Happy Songs,1h90L3LP8kAJ7KGjCV2Xfd,Wake Me Up Before You Go-Go,Make It Big,Wham!,0ikz6tENMONtK6qGkOrU3c,80,False,0.62,0.573,0,-11.893,1,0.0423,0.271,0.0,0.0607,0.897,81.548,231333,4,1
4506,happy songs 🌻💛✨,7dIkcjjWjQvifEpu4UE80K,Six Feet Apart,Six Feet Apart,Luke Combs,3aMUiKCIXJeurR5ppEMJZD,63,False,0.565,0.598,6,-5.894,1,0.0276,0.335,0.0,0.124,0.449,155.814,199068,4,1
4507,Happy Songs 2021 - Good Vibes and Upbeat Music for a Good Mood 😊,7s09coXLGbofhNrwSusr4G,My Heart Goes (La Di Da) (feat. Topic),My Heart Goes (La Di Da) (feat. Topic),Becky Hill,4xMbBESczlHPUO8QeYi56p,83,False,0.695,0.781,7,-5.578,0,0.0452,0.0185,3.12e-05,0.295,0.456,124.04,148960,4,1
4508,Happy Christmas Songs,4OOu4l5bwssuoNJluZt1z8,I Need You Christmas,I Need You Christmas,Jonas Brothers,0viGbbEJ9xV6qNJsTaXruz,72,False,0.359,0.497,0,-6.244,1,0.0288,0.637,0.0,0.105,0.169,99.186,206067,3,1
4509,HAPPY SONGS THAT MAKE YOU FORGET YOU HATE YOUR JOB,6kTimgeEnsD7JsEQlvCBoS,I Want To Live In A Dream,I Want To Live In A Dream,Paul Allen,6tqTCMAaBhokLQXiZHkp6U,25,False,0.384,0.904,10,-5.528,1,0.0828,0.000497,0.0,0.0893,0.289,128.134,205561,4,1
4510,Car Songs 2021 🚗 Christmas Songs,2TQ0pRHI7T41zi0tV155wW,Perfect Strangers,Blue,Jonas Blue,3P3pw6C19j31Rnzgo3JG7o,77,False,0.73,0.861,1,-4.1,1,0.0451,0.39,0.0,0.213,0.704,117.965,196613,4,1
4511,happy songs to scream the lyrics to ,5yI34GDYLxUxfSrpshdNVE,3 Nights,"Don't Forget About Me, Demos",Dominic Fike,1tNJrcVe6gwLEiZCtprs1u,77,False,0.815,0.518,7,-6.594,0,0.0897,0.223,0.0,0.104,0.877,151.891,177667,4,1
4512,Happy Oye!,37i9dQZF1DX7QeQjujWh9l,Burberry,Moosetape,Sidhu Moose Wala,3mVpbUvLXvzPH2zL0p7Q2U,58,False,0.681,0.738,11,-4.726,1,0.287,0.225,0.0,0.532,0.624,151.026,203444,4,1
4513,happy songs ,47zZl5XOX2bkbEwJj1dOXi,Summer Of '69,Reckless (30th Anniversary / Deluxe Edition),Bryan Adams,3bYCGWnZdLQjndiKogqA3G,0,False,0.507,0.843,2,-6.137,1,0.0379,0.0191,0.0,0.08,0.704,139.136,216053,4,1
4514,HAPPY SONGS CLEAN,3bz3tsFgmaDQ7Cy9S5xYFr,Into You (feat. Fabolous),More,Tamia,0JC3ynTNoZaWjZHXzeapYy,56,False,0.677,0.531,7,-7.683,0,0.0327,0.219,0.0,0.173,0.57,91.104,294093,4,1
4515,Happy Songs | Feel Good Songs | Happy Music | Best Happy Hits | Cheer Me Up ,6tUoLGh3ueIMVoYbBVZpKQ,Meant to Be (feat. Florida Georgia Line),Expectations,Bebe Rexha,4e4fqjx0Izh4svvTef1z7e,71,False,0.642,0.772,10,-6.61,1,0.0848,0.0476,0.0,0.0646,0.589,153.995,164205,4,1
4516,Happy songs everyone knows 😄 🙌,0RH319xCjeU8VyTSqCF6M4,Live While We're Young,Take Me Home (Expanded Edition),One Direction,6Vh03bkEfXqekWp7Y1UBRb,75,False,0.663,0.857,2,-2.16,1,0.0544,0.0542,0.0,0.144,0.931,126.039,200213,4,1
4517,Songs for Dancing Kids,5PnXe4OxHNiQC6ISwuykzZ,"Try Everything - De ""Zootrópolis""","Try Everything (De ""Zootrópolis"")",Shakira,7arVdGO77U6u0E0sNxoP1a,40,False,0.704,0.598,1,-4.922,1,0.0309,0.0283,0.0,0.106,0.472,115.483,196707,4,1
4518,HAPPY SONGS THAT MAKE YOU FORGET YOU HATE YOUR JOB,6kTimgeEnsD7JsEQlvCBoS,1987,1987,Phoneboy,4s6A1WeNiaueQ8wfohFCVt,0,False,0.693,0.591,1,-12.803,0,0.059,0.0835,0.00464,0.108,0.917,151.852,162692,4,1
4519,Happy Birthday Songs for Kids,1BJmcR8CULB1nr0xE8l9rm,Logo Te Pate,Moana (Original Motion Picture Soundtrack),Olivia Foa'i,6ZtsAmjrM3RBsnsGdR3dvj,36,False,0.731,0.818,11,-7.196,1,0.0647,0.287,7.11e-05,0.073,0.918,137.883,130173,4,1
4520,Surf Music Chill Happy Songs :),2TZTHN5PEkHR3noId355PD,Carolina,The Best of Mr Bongo (Mr Bongo presents),Seu Jorge,2i8nLoRrUgY0zVtsDxCooV,0,False,0.62,0.81,11,-4.655,0,0.0433,0.0361,1.04e-05,0.26,0.432,89.992,351147,4,1
4521,happy music🤪,0dWheZd3cdhezPTHles6Ms,Memories (feat. Kid Cudi),Memories (feat. Kid Cudi),David Guetta,7KPr0YxECy4Q1k2F17Sa0Q,69,False,0.546,0.898,8,-3.938,1,0.232,0.00158,6.43e-06,0.229,0.466,130.002,210840,4,1
4522,HAPPY SONGS THAT MAKE YOU FORGET YOU HATE YOUR JOB,6kTimgeEnsD7JsEQlvCBoS,Motion,Motion,Louis Pax,10lmjWf617Ccn2kFP0vKrJ,18,False,0.539,0.582,4,-6.67,1,0.0462,0.0185,0.0,0.135,0.314,99.226,202323,4,1
4523,Happy songs for gays & dads named joe,1VktPz6bl3kwuT6CHXaklA,Do You Believe in Magic?,Do you Believe In Magic,The Lovin' Spoonful,1udKn1oNKYQSQ9OmiIWCMu,70,False,0.553,0.738,0,-7.963,1,0.0457,0.213,0.0,0.339,0.759,138.602,125827,4,1
4524,HAPPY SONGS CLEAN,3bz3tsFgmaDQ7Cy9S5xYFr,Crazy In Love (feat. Jay-Z),Dangerously In Love,Beyoncé,5IVuqXILoxVWvWEPm82Jxr,77,False,0.646,0.77,2,-6.596,0,0.226,0.00249,0.0,0.0715,0.681,99.165,236133,4,1
4525,Happy songs everyone knows 😄 🙌,0RH319xCjeU8VyTSqCF6M4,Roses,Roses,The Chainsmokers,3vv9phIu6Y1vX3jcqaGz5Z,76,False,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,226739,4,1
4526,Happy Songs | Feel Good Songs | Happy Music | Best Happy Hits | Cheer Me Up ,6tUoLGh3ueIMVoYbBVZpKQ,Snow (Dripping Woollen Jumpers),Snow (Dripping Woollen Jumpers),Firewoodisland,70vAfNGbhGeKXehohYETDW,32,False,0.251,0.249,3,-12.107,0,0.0391,0.877,0.0356,0.102,0.145,85.004,169475,3,1
4527,"Happy Songs ☺ (80s, 90s, 2000s, 2010s & 2020s)  ☺  Best Happy Hits & Oldies Songs",4AnAUkQNrLKlJCInZGSXRO,Dance Monkey,Dance Monkey (Stripped Back) / Dance Monkey,Tones And I,2XU0oxnq2qxCpomAAuJY8K,81,False,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,209438,4,1
4528,Happy Songs,1h90L3LP8kAJ7KGjCV2Xfd,25,Just Existing,daysormay,1osKpP5b18Xi1VmjXyF7Ig,37,False,0.847,0.524,8,-5.998,1,0.12,0.0763,0.0,0.11,0.748,97.016,162572,4,1
4529,happy songs to cheer up my sad friends,5Bb191DNPuoQSUze6Ta4gU,I Don't Belong In This Club,I Don't Belong In This Club,Why Don't We,45ZGEdLxCZvdMX9jWlsAAx,1,False,0.797,0.543,11,-5.744,1,0.0439,0.0202,0.0,0.0726,0.164,115.036,222621,4,1
4530,Happy Winter Songs,53zSADeVCRgFgKbEYUq7um,Johnny B. Goode,Berry Is On Top,Chuck Berry,2QfiRTz5Yc8DdShCxG1tB2,76,False,0.534,0.803,10,-9.129,1,0.0743,0.741,6.07e-05,0.307,0.969,167.983,161560,4,1
4531,HAPPY SONGS 2021,4FYU1aJih7ykRIUYenRt8w,LATE NIGHT KILLER,LATE NIGHT KILLER,JULESTHEWULF,4JlI8Rf3XIfsKGY4aFz83q,19,True,0.763,0.584,7,-6.534,1,0.224,0.14,0.0,0.373,0.356,169.971,150832,4,1
4532,Surf Music Chill Happy Songs :),2TZTHN5PEkHR3noId355PD,A Pocketful Of Shells,Love Come Save Me,Mat McHugh,1ToaEJHSGXILPEIvLcj2if,46,False,0.646,0.428,1,-11.382,0,0.0313,0.809,0.000185,0.113,0.347,98.801,228787,4,1
4533,Surf Music Chill Happy Songs :),2TZTHN5PEkHR3noId355PD,Long Time Ago,Long Time Ago,Current Swell,32gKFQEgYo4i476VMaHbmt,0,False,0.67,0.54,7,-8.528,1,0.0244,0.678,0.00276,0.101,0.619,110.003,182040,4,1
4534,Wake Up Happy,37i9dQZF1DX0UrRvztWcAU,Stupid Love,Chromatica,Lady Gaga,7yBbV2k2S2uhaQc24NF2xt,74,False,0.68,0.825,8,-4.296,1,0.0702,0.00173,0.000122,0.27,0.784,117.987,193533,4,1
4535,Bollywood Happy Songs,1tTXdi6Bp04Pgmam9bSN7W,"Galti Se Mistake (From ""Jagga Jasoos"")",Groove With Arijit Singh,Arijit Singh,7fUMIEn7H6OYDOMQRMm1at,42,False,0.44,0.797,11,-4.395,0,0.224,0.0173,0.0,0.164,0.708,195.057,203077,3,1
4536,HAPPY SONGS CLEAN,3bz3tsFgmaDQ7Cy9S5xYFr,When I Grow Up,Doll Domination,The Pussycat Dolls,0dQQWHlXvuw4UyHcAvhfhB,1,False,0.675,0.693,11,-5.682,0,0.0514,0.00164,0.0,0.38,0.353,118.423,245680,4,1
4537,Happy Rock Songs,2BumzROvyilNPyczjghkba,Invisible Touch - Remastered 2007,Invisible Touch,Genesis,480dDrqG7LO6qDaphHeXlM,70,False,0.623,0.94,0,-5.731,1,0.0365,0.202,0.00184,0.0472,0.837,131.037,210133,4,1
4538,HAPPY SONGS THAT MAKE YOU LOVE YOUR LIFE. 🦋 ,7tlbJDwhrCrfkErsk0E4vR,Would You,Cherry Blossom,The Vamps,24u37Wx6wCOeBAi8g203KC,58,False,0.818,0.615,5,-5.536,1,0.0691,0.0768,2.44e-06,0.142,0.498,102.936,181600,4,1
4539,happy songs 🌻💛✨,7dIkcjjWjQvifEpu4UE80K,Made For You,Greetings From...Jake,Jake Owen,7vF3xkCMvZjAe2nTWY0uQZ,71,False,0.581,0.441,1,-6.829,1,0.0268,0.77,2.75e-05,0.111,0.337,82.125,238400,4,1
4540,HAPPY SONGS CLEAN,3bz3tsFgmaDQ7Cy9S5xYFr,Oops!...I Did It Again,Oops!... I Did It Again,Britney Spears,6naxalmIoLFWR0siv8dnQQ,79,False,0.751,0.834,1,-5.444,0,0.0437,0.3,1.77e-05,0.355,0.894,95.053,211160,4,1
4541,happy songs 🌻💛✨,7dIkcjjWjQvifEpu4UE80K,Want It Again,Country Again (Side A),Thomas Rhett,0I3oSMNUCUBf6lqyZEsCte,11,False,0.489,0.515,9,-9.14,1,0.0348,0.662,3.84e-05,0.115,0.37,91.25,172587,4,1
4542,happy songs 🌻💛✨,7dIkcjjWjQvifEpu4UE80K,Almost,Center Point Road,Thomas Rhett,0CKt2RA2gYQqUKejm0Rq0m,47,False,0.603,0.739,0,-6.173,1,0.0243,0.0208,0.0,0.4,0.505,99.979,191591,4,1
4543,"Happy Songs ☺ (80s, 90s, 2000s, 2010s & 2020s)  ☺  Best Happy Hits & Oldies Songs",4AnAUkQNrLKlJCInZGSXRO,All About That Bass,All About That Bass,Meghan Trainor,0ifSeVGUr7py5GggttDhXw,62,True,0.811,0.879,9,-3.724,1,0.0514,0.0476,1.91e-06,0.109,0.962,134.064,188754,4,1
4544,Happy Country Songs,7J4e49SxlE8KhqqXHQIAgK,I Don't Dance,I Don't Dance (Deluxe Edition),Lee Brice,5aj0xPGiEUN3aI2oOYu14S,68,False,0.587,0.559,1,-7.742,1,0.0321,0.399,6.69e-06,0.0992,0.19,92.036,221173,4,1
4545,happy songs to cheer up my sad friends,5Bb191DNPuoQSUze6Ta4gU,We Gotta Get Out Of This Place,Howling,The Angels,1uSkjP4X0GSFJ8W3ZZtnMY,51,False,0.503,0.841,4,-10.396,1,0.0495,0.00599,0.000388,0.189,0.515,136.025,279867,4,1
4546,Happy Songs,1h90L3LP8kAJ7KGjCV2Xfd,Friends & Family,Friends & Family,The Isley Brothers,1WR8eDyLw7uW5KDv7Sr50h,43,False,0.79,0.503,8,-11.169,0,0.109,0.344,0.0,0.0662,0.881,101.05,252524,4,1
4547,happy songs to cheer up my sad friends,5Bb191DNPuoQSUze6Ta4gU,September,"Now, Then & Forever","Earth, Wind & Fire",1mqlc0vEP9mU1kZgTi6LIQ,0,False,0.693,0.911,9,-3.691,1,0.0305,0.183,0.000107,0.3,0.982,125.895,216520,4,1
4548,Surf Music Chill Happy Songs :),2TZTHN5PEkHR3noId355PD,Badfish,Sublime Greatest Hits (Explicit Version),Sublime,3Ig9FB2fqiCo9aAXLK8SqN,0,False,0.812,0.427,11,-7.045,0,0.0707,0.0605,0.00103,0.388,0.538,92.055,187027,4,1
4549,"Happy Songs ☺ (80s, 90s, 2000s, 2010s & 2020s)  ☺  Best Happy Hits & Oldies Songs",4AnAUkQNrLKlJCInZGSXRO,Cassy O',Wanted on Voyage,George Ezra,24fXShNbufmThxBTWWPfO1,0,True,0.544,0.847,2,-4.794,1,0.0385,0.0462,0.0,0.336,0.168,97.974,184133,4,1
4550,happy songs to scream in the car,6RoZKWArp7TlZuthOuClE5,New Romantics,1989 (Deluxe),Taylor Swift,0qAIiGFKLdV1xpNlEhjpq8,68,False,0.633,0.889,5,-5.87,1,0.0715,0.00463,0.000458,0.0658,0.584,121.956,230467,4,1
4551,Happy Birthday Party Songs(Hindi),4Da6pktHmdR8pZtjvVE8n9,"Lagdi Lahore Di (From ""Street Dancer 3D"")",Enchantic Tulsi Kumar,Guru Randhawa,5ZQnQnbUVtBO0pl3ShqVHG,65,False,0.786,0.797,6,-4.063,1,0.0414,0.233,0.0,0.0861,0.454,95.014,215368,4,1
4552,Car Songs 2021 🚗 Christmas Songs,2TQ0pRHI7T41zi0tV155wW,Gimme! Gimme! Gimme!,Gimme! Gimme! Gimme!,GAMPER & DADONI,4zLSkwZaiMfzzapPCbdG90,69,False,0.62,0.748,2,-5.36,0,0.058,0.0151,0.016,0.0729,0.417,125.999,187069,4,1
4553,🌼 Happy Songs // Positive Vibes,5XcdFPX9Q70Fg9cMrhTYGD,Thunder,Rome - EP,Rak-Su,0rudA6idhVocxedheLyWRC,33,False,0.75,0.92,6,-4.503,0,0.152,0.0179,0.0,0.0751,0.816,107.981,182440,4,1
4554,Wake Up Happy,37i9dQZF1DX0UrRvztWcAU,Magnets (feat. Sophie Simmons),Magnets (feat. Sophie Simmons),Sam Feldt,0jlpHhGUFn4aAWLsRRnwep,48,True,0.731,0.802,5,-4.763,1,0.0623,0.022,0.0,0.059,0.434,121.991,179016,4,1
4555,happy songs 🌻💛✨,7dIkcjjWjQvifEpu4UE80K,Warning,Dangerous: The Double Album,Morgan Wallen,64SCQtbRtmO28ks1QhS3w5,72,False,0.633,0.664,10,-5.037,1,0.0294,0.46,0.0,0.108,0.268,115.058,156747,4,1
4556,HAPPY SONGS 2021,4FYU1aJih7ykRIUYenRt8w,Heartless,Heartless,Jacob Tillberg,1GQInBhND3v37Hn6hKbW2b,52,False,0.741,0.808,6,-4.434,0,0.0439,0.00911,1.46e-05,0.609,0.415,99.984,184812,4,1
4557,Happy Christmas Songs,4OOu4l5bwssuoNJluZt1z8,It's Christmas,It's Christmas / Christmas Don’t Let Me Down,Jamie Cullum,0W2v26CdnaynHvBM1cF2Sw,51,False,0.446,0.533,5,-6.161,0,0.0601,0.5,0.0,0.0875,0.469,137.029,180627,3,1
4558,Happy Songs | Wit & Delight,7kPEnbzzu3DvjeeY9KhSeO,Perfect Day,Perfect Day Single,Hoku,4pMyfWdA0eo3JY5RqMotbw,55,False,0.543,0.871,8,-12.565,1,0.0536,0.00441,1.2e-06,0.0699,0.784,154.528,208614,4,1
4559,Bollywood Happy Songs,1tTXdi6Bp04Pgmam9bSN7W,"Haan Main Galat (From ""Love Aaj Kal"")","Haan Main Galat (From ""Love Aaj Kal"")",Pritam,068HSvCf5MbQfhV4qqaelg,61,False,0.685,0.736,0,-5.656,1,0.0521,0.0997,0.0112,0.101,0.893,117.979,218644,4,1
4560,Wake Up Happy,37i9dQZF1DX0UrRvztWcAU,Sucker,Sucker,Jonas Brothers,4y3OI86AEP6PQoDE6olYhO,5,False,0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,181040,4,1
4561,happy songs 🌻💛✨,7dIkcjjWjQvifEpu4UE80K,Sand,Center Point Road,Thomas Rhett,0MPP9NPe5C7dBCdXyRB9ie,45,False,0.722,0.669,9,-5.17,1,0.0313,0.371,0.0,0.0582,0.795,90.023,162760,4,1
